"","Time","L_Edge_weight","O_Edge_weight","Cov_Edge_weight","Recovery","SampleSize"
"463",2,NA,-0.0238053941062293,NA,0,50
"464",5,-0.0547097437720967,NA,-0.0607813760123606,0,50
"465",10,-0.00298403996243072,NA,NA,0,50
"466",9,0.0159827032869546,NA,0.0110707150043537,0,50
"467",1,NA,-0.0136420637734075,NA,0,50
"468",7,-0.0650720915413437,NA,-0.0675086620903115,0,50
"469",3,NA,-0.00158168704412504,NA,0,50
"470",9,NA,-0.0700200009836918,NA,0,50
"471",7,0.0132706928556783,NA,0.0186326580774573,0,50
"472",5,0.0798357284415279,NA,0.0670988845756156,0,50
"473",5,-0.00259209272610797,NA,-0.00225459147169018,0,50
"474",1,NA,-0.0296663031086262,NA,0,50
"475",5,0.000545197786571806,NA,0.00184970066349204,0,50
"476",1,-0.0524972603020136,NA,-0.0336725415372473,0,50
"477",10,-0.0182183760016646,NA,-0.0156416347278189,0,50
"478",8,0.0132856211525524,NA,0.0214845161045364,0,50
"479",4,-0.0169413337176871,NA,-0.0265626206756305,0,50
"480",1,-0.022264012903176,NA,-0.00587243626229389,0,50
"481",10,-0.00278685644125315,NA,-0.0029951336488115,0,50
"482",9,-0.0253172466883647,NA,-0.0200122537224846,0,50
"483",8,0.0493435150673326,NA,0.0571080895430153,0,50
"484",10,-0.0451453461887604,NA,-0.041524562601285,0,50
"485",10,-0.00100493169118388,NA,-0.000902995492597309,0,50
"486",10,-0.00290606997088919,NA,-0.00276158092162698,0,50
"487",1,-0.0818420417678213,NA,-0.0858754600094452,0,50
"488",3,NA,0.000347627249375243,NA,0,50
"489",4,NA,0.115329353338561,NA,0,50
"490",5,NA,0.023384278876,NA,0,50
"491",7,NA,0.00910629771183265,NA,0,50
"492",10,NA,0.0918539925547504,NA,0,50
"493",6,-0.0548336273761135,NA,-0.0348606194568826,0,50
"494",4,NA,-0.00124937838159255,NA,0,50
"495",2,NA,0.0798266378119202,NA,0,50
"496",3,NA,0.00557442334759556,NA,0,50
"497",5,NA,0.0669050526204352,NA,0,50
"498",6,NA,0.103196759609679,NA,0,50
"499",7,NA,0.00457637259834365,NA,0,50
"500",9,NA,0.0717008889504369,NA,0,50
"501",7,0.000479513753997044,NA,0.00030114232458618,0,50
"502",5,NA,-0.000608478677279873,NA,0,50
"503",7,NA,-0.00115001711681142,NA,0,50
"504",5,NA,0.0342419567701865,NA,0,50
"505",7,0.0144501562245378,NA,0.0155631121460387,0,50
"506",5,-0.0758847359475541,NA,-0.0784618206711516,0,50
"507",7,NA,0.000626718533178232,NA,0,50
"508",2,-0.0220548168073159,NA,-0.0350488769823359,0,50
"509",2,NA,-0.0094867639499262,NA,0,50
"510",5,0.00579193646625059,NA,0.00791876930787953,0,50
"511",8,NA,-0.0342299567446304,NA,0,50
"512",7,-0.0530409093744175,NA,-0.0744005405061294,0,50
"513",8,NA,0.000277980914380644,NA,0,50
"514",4,NA,-0.0151429665677793,NA,0,50
"515",4,NA,-0.00047183496306729,NA,0,50
"516",5,NA,0.0011225330093177,NA,0,50
"517",2,NA,-0.0275432629491215,NA,0,50
"518",3,NA,-0.0684473298059795,NA,0,50
"519",4,NA,-0.00222583188781518,NA,0,50
"520",5,NA,-0.036266459501774,NA,0,50
"521",7,NA,-0.175844335924256,NA,0,50
"522",8,NA,-0.0196293936125794,NA,0,50
"523",9,NA,-0.0469402394154139,NA,0,50
"524",3,NA,-0.00209151001116526,NA,0,50
"525",5,NA,-0.00123719931519745,NA,0,50
"526",9,-0.00793031734033856,NA,-0.0117491464400293,0,50
"527",5,NA,0.000574511569346314,NA,0,50
"528",4,NA,0.000342475305491456,NA,0,50
"529",3,NA,0.0371114916611566,NA,0,50
"530",5,NA,0.00058332561186622,NA,0,50
"531",7,NA,0.0958289252108774,NA,0,50
"532",9,NA,0.00464156155160873,NA,0,50
"533",3,0.0273557442396182,NA,0.0301672082702839,0,50
"534",4,NA,0.0108853409458104,NA,0,50
"535",8,NA,0.00762741045623897,NA,0,50
"536",10,NA,0.014357377380568,NA,0,50
"537",8,0.0106376380731934,NA,0.00573596341630352,0,50
"538",7,NA,-0.00408861520166592,NA,0,50
"539",10,-0.0845693281168671,NA,-0.0923571897917992,0,50
"540",2,NA,-0.0104880532217949,NA,0,50
"541",3,NA,-0.0285781522638993,NA,0,50
"542",6,NA,-0.00157104281343496,NA,0,50
"543",8,NA,-0.000568445681612204,NA,0,50
"544",4,NA,-0.00842436550343583,NA,0,50
"545",10,NA,-0.00837683033173231,NA,0,50
"546",4,NA,0.000375560132329898,NA,0,50
"547",2,NA,0.054039779831281,NA,0,50
"548",4,NA,0.0248776217649447,NA,0,50
"549",6,NA,0.0101916747915808,NA,0,50
"550",10,NA,0.0250522174013952,NA,0,50
"551",2,NA,0.00539061004937859,NA,0,50
"552",4,NA,0.027325152492638,NA,0,50
"553",6,0.12148798377271,NA,0.122579225468675,0,50
"554",8,0.0117537806888595,NA,0.0110084324424095,0,50
"555",4,NA,-0.041920485468687,NA,0,50
"556",9,NA,-0.0319273887581657,NA,0,50
"557",10,NA,-0.0378835559990052,NA,0,50
"558",4,-0.0401716228126375,NA,-0.0344309577279073,0,50
"559",1,0.0293704383449715,NA,0.023018097677461,0,50
"560",6,-0.0016470342717542,NA,-0.0003688877423317,0,50
"561",10,NA,NA,-0.000922156859456296,0,50
"562",3,0.0442724924835971,NA,0.0644620883017632,0,50
"563",1,NA,-0.0432404584142257,NA,0,50
"564",2,0.0233570576979963,NA,0.0336643597347472,0,50
"565",3,NA,0.0249814924107782,NA,0,50
"566",4,NA,0.0103299982921428,NA,0,50
"567",6,NA,0.0251975872852229,NA,0,50
"568",10,NA,0.0279059127644604,NA,0,50
"569",9,0.0190195058484522,NA,0.020735287202896,0,50
"570",8,-0.0372328151322975,NA,-0.00723575145034733,0,50
"571",5,-0.00693590977114249,NA,-0.0042103389479487,0,50
"572",9,-0.0285199157020117,NA,-0.00937513986732624,0,50
"573",5,0.00937571097373202,NA,0.0378819460304598,0,50
"574",4,-0.141500723344383,NA,-0.141272924704974,0,50
"575",5,NA,NA,-0.000548090081545619,0,50
"576",2,NA,0.0148497769279665,NA,0,50
"577",2,NA,0.00030782985617893,NA,0,50
"578",2,-0.0251688737367332,NA,-0.0303525922950715,0,50
"579",5,NA,-0.0692401395134108,NA,0,50
"580",7,NA,-0.00606130050398118,NA,0,50
"581",2,NA,0.00505280076421043,NA,0,50
"582",5,NA,-0.000497923655246184,NA,0,50
"583",4,-0.0664988625211812,NA,-0.0622576525921485,0,50
"584",4,-0.00144045901269804,NA,-0.00131662690167878,0,50
"585",5,NA,0.030956857903408,NA,0,50
"586",2,NA,0.0245356239351997,NA,0,50
"587",4,NA,0.0435547965090351,NA,0,50
"588",7,NA,0.0234622309688352,NA,0,50
"589",8,NA,0.0583926977912576,NA,0,50
"590",6,-0.00132681934921576,NA,-0.00024732014273441,0,50
"591",5,-0.000424377323104241,NA,NA,0,50
"592",2,NA,-0.00202800137607357,NA,0,50
"593",4,NA,-0.0316136857325741,NA,0,50
"594",1,0.00133320292469076,NA,0.00036786690803895,0,50
"595",6,0.0978683991773658,NA,0.082183027680888,0,50
"596",9,-0.0377218673559686,NA,-0.039287798716425,0,50
"597",8,NA,NA,0.0292443226782108,0,50
"598",4,NA,-0.000985040954378697,NA,0,50
"599",1,-0.0849172197943777,NA,-0.0766068838602882,0,50
"600",1,0.00516035192201246,NA,0.00467978514537298,0,50
"601",4,NA,-0.000819468122767651,NA,0,50
"602",6,0.0592620588225029,NA,0.0354777058756945,0,50
"603",1,NA,-0.000819095052049666,NA,0,50
"604",6,-0.0201241609131864,NA,-0.0193930123717324,0,50
"605",6,0.000829179556685034,NA,0.000532174324548227,0,50
"606",1,NA,-0.0564857232431995,NA,0,50
"607",2,NA,0.0203010211302163,NA,0,50
"608",3,NA,0.0756272937291682,NA,0,50
"609",4,NA,0.0292977511449455,NA,0,50
"610",1,-0.0830552703602798,NA,-0.0837442088086545,0,50
"611",3,0.00109675818207489,NA,0.0165841335294779,0,50
"612",2,NA,0.00919769417003301,NA,0,50
"613",10,0.0854998442243333,NA,0.0997654277604117,0,50
"614",10,0.00190321949671325,NA,0.00216950464836218,0,50
"615",4,-0.0200061593982357,NA,-0.023535569694454,0,50
"616",5,NA,0.00164374223306128,NA,0,50
"617",10,0.00550374625054704,NA,0.0066348754732598,0,50
"618",8,0.0414028264435184,NA,0.0542018891079492,0,50
"619",6,-0.0187027390436002,NA,-0.0041618380512946,0,50
"620",1,NA,-0.008427158903616,NA,0,50
"621",7,0.0454635218902596,NA,0.0264283568430612,0,50
"622",8,-0.0140137278591494,NA,-0.0223026268661393,0,50
"623",1,NA,0.00211781059113458,NA,0,50
"624",5,-0.0259945952240312,NA,-0.0198822619489359,0,50
"625",3,NA,0.0425931743666828,NA,0,50
"626",5,NA,0.047546471046618,NA,0,50
"627",2,0.00414094677578872,NA,0.00401747857764667,0,50
"628",2,-0.0849533206928309,NA,-0.0852090991155762,0,50
"629",6,NA,-0.0161883557790028,NA,0,50
"630",6,NA,0.017930192436756,NA,0,50
"631",3,NA,-0.0302033663658767,NA,0,50
"632",4,NA,-0.0418577258704201,NA,0,50
"633",5,NA,-0.0224176282468453,NA,0,50
"634",7,NA,-0.0121020537396829,NA,0,50
"635",9,NA,-0.137665728510339,NA,0,50
"636",10,0.0122648798564113,NA,0.0112770315150275,0,50
"637",8,NA,-0.0113046219946969,NA,0,50
"638",2,-0.0498747622200475,NA,-0.0519743861359414,0,50
"639",2,NA,-0.0683048218314434,NA,0,50
"640",4,NA,-0.0623159350263242,NA,0,50
"641",6,NA,-0.0493794392989938,NA,0,50
"642",4,NA,0.000593171757343295,NA,0,50
"643",4,0.000693185571645128,NA,0.000657511829904127,0,50
"644",4,0.0320009466594652,NA,0.0310909210720243,0,50
"645",7,NA,-0.000286031300007293,NA,0,50
"646",3,NA,-0.000922908801617046,NA,0,50
"647",5,NA,-0.000764758255875274,NA,0,50
"648",5,-0.10810788085163,NA,-0.0956201164894738,0,50
"649",6,-0.000864487292717857,NA,-0.000497499877761942,0,50
"650",6,0.0193022418781813,NA,0.0207446548656652,0,50
"651",10,-0.0147287278232793,NA,-0.0226693665963001,0,50
"652",4,0.00190031880339648,NA,NA,0,50
"653",3,0.014549616352221,NA,0.015412027916508,0,50
"654",4,NA,0.040279413742787,NA,0,50
"655",9,NA,0.00553697607189107,NA,0,50
"656",10,0.030830975639813,NA,0.0300780339534504,0,50
"657",10,0.0891572763264382,NA,0.0919859793396988,0,50
"658",2,-0.0666273393686421,NA,-0.0644987956511552,0,50
"659",4,0.0296721958454859,NA,0.0289563743978505,0,50
"660",10,0.00198463363433866,NA,0.00200033232194303,0,50
"661",1,NA,0.0200000123851386,NA,0,50
"662",4,NA,-0.0133057139456585,NA,0,50
"663",7,0.0189224823294789,NA,0.0294437341657081,0,50
"664",9,0.0835804255725206,NA,0.0920528237776139,0,50
"665",4,-0.0131099674298869,NA,-0.0180181149529466,0,50
"666",7,NA,0.0281001490427097,NA,0,50
"667",6,NA,-0.000207874197747831,NA,0,50
"668",2,NA,0.0288660456730797,NA,0,50
"669",9,-0.00138661373462279,NA,NA,0,75
"670",5,0.0176942851250667,NA,0.00624170988045364,0,75
"671",6,-0.0713583691080583,NA,-0.0664718416724048,0,75
"672",6,-0.00101711016824068,NA,NA,0,75
"673",7,0.0131692867293297,NA,0.00581880415990414,0,75
"674",2,NA,-0.00597927225200368,NA,0,75
"675",7,-0.000433858720515973,NA,NA,0,75
"676",6,-0.0152753569517426,NA,-0.00284931148447923,0,75
"677",8,-0.00679328913913407,NA,-0.00813164536190364,0,75
"678",8,NA,0.020295249998421,NA,0,75
"679",1,NA,-0.0486225449136275,NA,0,75
"680",8,NA,0.00192220179339934,NA,0,75
"681",2,NA,-0.0824640257267357,NA,0,75
"682",3,NA,-0.0586876352723805,NA,0,75
"683",4,NA,-0.0629145170458391,NA,0,75
"684",5,NA,-0.0438119098608359,NA,0,75
"685",6,NA,-0.0353732556060911,NA,0,75
"686",7,NA,-0.0329839649105181,NA,0,75
"687",8,NA,-0.0287057490849149,NA,0,75
"688",10,NA,-0.0443305638814062,NA,0,75
"689",8,NA,-0.0264668539451135,NA,0,75
"690",1,NA,0.0304696298523054,NA,0,75
"691",5,-0.0322072336829444,NA,-0.0194179894807698,0,75
"692",2,NA,-0.0125860774672761,NA,0,75
"693",5,NA,-0.0189985780043014,NA,0,75
"694",9,NA,-0.0548713893835118,NA,0,75
"695",2,-0.00428162350612911,NA,-0.0103166244479001,0,75
"696",2,0.0002022051593962,0.0549753196381784,0.000425570177655065,3,75
"697",3,NA,0.0475548344565195,NA,0,75
"698",5,NA,0.0361931657278541,NA,0,75
"699",6,NA,0.0477346935036568,NA,0,75
"700",1,-0.106542958658314,NA,-0.0978670552116538,0,75
"701",2,NA,-0.00069547790596042,NA,0,75
"702",2,NA,-0.0229200998693624,NA,0,75
"703",3,NA,-0.00107914082395975,NA,0,75
"704",5,NA,-0.000240952445045004,NA,0,75
"705",6,NA,-0.000267268743708661,NA,0,75
"706",4,-0.107976909007008,NA,-0.107009475139971,0,75
"707",3,0.0335153565724001,NA,0.0313789990757449,0,75
"708",1,-0.0160836140151956,NA,-0.0130478803256365,0,75
"709",7,0.00411681464140864,NA,NA,0,75
"710",2,0.0425103922737949,NA,0.0473701795872445,0,75
"711",7,-0.0120805658800852,NA,-0.00442284016997802,0,75
"712",10,-0.0290456628696073,NA,-0.0245963250396994,0,75
"713",6,-0.0392259848660674,NA,-0.0387712048349657,0,75
"714",5,NA,NA,-0.000931640356158392,0,75
"715",1,0.0663682522338918,NA,0.0624619756235711,0,75
"716",1,-0.00342585744352132,NA,-0.00262711754364782,0,75
"717",1,-0.00133018423457963,NA,-0.00161932861163267,0,75
"718",10,NA,NA,-0.000782022733618937,0,75
"719",2,NA,-0.0287860472514847,NA,0,75
"720",4,NA,-0.0590347732260274,NA,0,75
"721",6,NA,-0.00789034006694794,NA,0,75
"722",10,-0.000248630595930131,NA,-0.000204834730232153,0,75
"723",1,-0.0513507622401659,NA,-0.0424927648128832,0,75
"724",8,NA,NA,-0.00108213526017015,0,75
"725",8,NA,-0.000436632885864333,NA,0,75
"726",6,0.00052883427294087,NA,NA,0,75
"727",8,NA,-0.000402577852388379,NA,0,75
"728",7,0.00487946527334685,NA,NA,0,75
"729",5,NA,-0.00289286332384152,NA,0,75
"730",7,NA,-0.00311492887046243,NA,0,75
"731",3,NA,0.0457452119297135,NA,0,75
"732",6,NA,0.00394682689600145,NA,0,75
"733",2,-0.0393683640750436,NA,-0.0321797409983784,0,75
"734",3,0.00101014670987631,NA,0.000914842199696552,0,75
"735",4,NA,NA,-0.00770604897552133,0,75
"736",5,-0.00512814516856217,NA,-0.00325039643051622,0,75
"737",9,-0.0574753248724668,NA,-0.0696705901365534,0,75
"738",3,-0.0625464011933292,NA,-0.061996488458935,0,75
"739",8,NA,NA,-0.00236693756530876,0,75
"740",10,0.0112332993893871,NA,0.0109129696633363,0,75
"741",4,-0.061452174634715,NA,-0.0702523210316451,0,75
"742",5,0.0987664745847435,NA,0.093666336956966,0,75
"743",7,0.00952743612133783,NA,0.0144295090333924,0,75
"744",2,NA,-0.0290598635159283,NA,0,75
"745",7,-0.0541158794300631,NA,-0.0464909899596154,0,75
"746",10,-0.139948576824161,NA,-0.149627506856521,0,75
"747",2,NA,-0.00125889301381926,NA,0,75
"748",10,-0.000810686995236673,NA,-0.00100544504093042,0,75
"749",4,NA,0.000696753591430843,NA,0,75
"750",6,NA,0.00719235906067944,NA,0,75
"751",7,NA,0.0094799718752902,NA,0,75
"752",4,NA,-0.0209440740326537,NA,0,75
"753",9,-0.0116736242252667,NA,-0.0132084953849761,0,75
"754",1,-0.00607619708816465,NA,-0.0114646160961343,0,75
"755",8,-0.0228189035314989,NA,-0.0204669674542646,0,75
"756",8,-0.0933039568942308,NA,-0.0882805331663864,0,75
"757",8,0.00440813944459139,NA,0.00384633908930963,0,75
"758",8,0.00473120045971753,NA,0.00423536551076388,0,75
"759",2,NA,0.00486482313449665,NA,0,75
"760",4,NA,0.0236646049494341,NA,0,75
"761",5,NA,0.045746836356654,NA,0,75
"762",7,NA,0.0365613751716187,NA,0,75
"763",9,NA,0.0544659577830471,NA,0,75
"764",10,-0.000540300033737405,NA,-0.00030551869156486,0,75
"765",2,NA,0.00497144287397766,NA,0,75
"766",2,-0.031016480260637,NA,-0.0381406615914878,0,75
"767",1,NA,-0.054150455207921,NA,0,75
"768",7,0.0301670566060508,NA,0.0286886624007602,0,75
"769",5,NA,-0.0053214531416133,NA,0,75
"770",6,NA,-0.00792394125332619,NA,0,75
"771",9,NA,-0.0566343790463826,NA,0,75
"772",5,-0.000386288585426509,NA,NA,0,75
"773",10,-0.0422803497962866,NA,-0.0396253411653711,0,75
"774",3,NA,-0.00954503519781713,NA,0,75
"775",3,NA,NA,-0.01058861462007,0,75
"776",4,0.00991153297853237,NA,0.013548780065714,0,75
"777",5,-0.0346659971340045,NA,-0.0333984436729289,0,75
"778",8,0.0016389018631925,NA,0.00139108400696215,0,75
"779",1,-0.0103459204696384,NA,-0.00710566599385892,0,75
"780",4,0.0881337504411007,NA,0.0886838053827589,0,75
"781",4,-0.000930456886477138,NA,-0.00677539235199098,0,75
"782",1,0.0458516533795381,NA,0.0480582955571595,0,75
"783",9,-0.0164272838329242,NA,-0.00493532458817969,0,75
"784",6,0.0258073607661918,NA,0.0218317594724844,0,75
"785",4,-0.0036068050166533,NA,-0.00437836932923326,0,75
"786",4,0.0639978413222084,NA,0.0685174854371096,0,75
"787",2,NA,0.0229158434761334,NA,0,75
"788",9,-0.0195839308985905,NA,-0.0193542835951042,0,75
"789",9,0.000306159410563448,NA,0.000282510797907239,0,75
"790",8,0.000237261092259929,NA,NA,0,75
"791",4,0.000668032321487906,NA,0.000920821167496364,0,75
"792",8,-0.0613757974157061,NA,-0.0565910445127474,0,75
"793",8,-0.0658738691456335,NA,-0.0623147758380332,0,75
"794",8,-0.000337582671343519,NA,NA,0,75
"795",4,0.000485088020136632,NA,0.000711430352608439,0,75
"796",10,-0.0072848811668057,NA,-0.00945133414808014,0,75
"797",7,NA,0.00257604203968931,NA,0,75
"798",4,NA,0.082237203590502,NA,0,75
"799",7,NA,0.00705069118020597,NA,0,75
"800",9,-0.00612617851092495,0.0133109591662647,-0.00317424836047575,3,75
"801",6,-0.0373326643308346,NA,-0.0267936072982861,0,75
"802",2,NA,0.0575938960381417,NA,0,75
"803",5,NA,0.0140882393620331,NA,0,75
"804",6,NA,0.0876640661720206,NA,0,75
"805",9,NA,0.062583459843122,NA,0,75
"806",4,NA,-0.00570508147232428,NA,0,75
"807",7,NA,-0.000461994136315558,NA,0,75
"808",9,NA,-0.000475487688433687,NA,0,75
"809",3,-0.0211172044747191,NA,-0.0192545944343434,0,75
"810",1,NA,-0.00113270882038128,NA,0,75
"811",9,NA,-0.000945524618606685,NA,0,75
"812",7,NA,0.000200210358691846,NA,0,75
"813",9,0.000915037875045759,NA,0.00101463598957611,0,75
"814",9,0.0151889125496564,NA,0.0168276888775879,0,75
"815",8,-0.00467902362484559,NA,NA,0,75
"816",1,-0.0261263079599817,NA,-0.0338516104940745,0,75
"817",8,NA,-0.0142673406165805,NA,0,75
"818",9,-0.000498292127704157,NA,-0.000568525661279778,0,75
"819",1,-0.00261445185711436,NA,-0.0020326876282915,0,75
"820",3,NA,-0.0458026368540664,NA,0,75
"821",1,-0.00036391294953448,NA,-0.000261524927959515,0,75
"822",5,NA,0.000443373570219686,NA,0,75
"823",10,NA,0.000458037083374875,NA,0,75
"824",9,NA,0.000628236901700519,NA,0,75
"825",2,NA,-0.115644696906966,NA,0,75
"826",3,NA,-0.0608676475819255,NA,0,75
"827",4,NA,-0.0924925973002897,NA,0,75
"828",5,NA,-0.0524745532401362,NA,0,75
"829",6,NA,-0.0730515476360854,NA,0,75
"830",7,NA,-0.087558524806042,NA,0,75
"831",8,NA,-0.0969044017523776,NA,0,75
"832",9,NA,-0.0473669480007117,NA,0,75
"833",10,NA,-0.0485518025668993,NA,0,75
"834",2,NA,-0.0255718345823007,NA,0,75
"835",4,NA,-0.00101566186534915,NA,0,75
"836",10,-0.0235173932616312,NA,-0.028777545443504,0,75
"837",3,NA,-0.0875402834051848,NA,0,75
"838",5,NA,-0.0277899692456722,NA,0,75
"839",6,NA,-0.00941447185302147,NA,0,75
"840",7,NA,-0.0290428827320568,NA,0,75
"841",9,NA,-0.0941909044805889,NA,0,75
"842",10,NA,-0.048314354847204,NA,0,75
"843",3,NA,0.0471869033848885,NA,0,75
"844",4,NA,0.00297933748894101,NA,0,75
"845",5,NA,0.00185647180441145,NA,0,75
"846",6,NA,0.00099939143831411,NA,0,75
"847",7,NA,0.0379444721911868,NA,0,75
"848",9,NA,0.00408746992863766,NA,0,75
"849",2,NA,-0.000520447538343192,NA,0,75
"850",4,-0.0294556385584352,NA,-0.0211106915655505,0,75
"851",5,NA,-0.000515058887761926,NA,0,75
"852",8,-0.00370158024077564,NA,-0.0034645065444583,0,75
"853",8,0.00271672743926267,NA,0.00312588943161319,0,75
"854",5,-0.0998768052228547,NA,-0.101288866020698,0,75
"855",6,0.000833522898191048,NA,NA,0,75
"856",2,NA,0.000216982995898867,NA,0,75
"857",4,NA,NA,0.000414880691197944,0,75
"858",8,-0.165169452380939,NA,-0.16504260610707,0,75
"859",4,NA,NA,-0.000460478704765031,0,75
"860",9,0.078377769353852,NA,0.0784655022628422,0,75
"861",2,-0.0611614388820309,NA,-0.0533569517589504,0,75
"862",8,0.0031122067124966,NA,0.00271502390788296,0,75
"863",8,0.00714537264784615,NA,NA,0,75
"864",4,-0.0535138281783606,NA,-0.0644224581082771,0,75
"865",9,-0.00257128516135411,NA,-0.00265096721755096,0,75
"866",4,0.00431342221241543,NA,0.00465668131212589,0,75
"867",9,-0.0153718308881869,NA,-0.0134641718710616,0,75
"868",4,NA,NA,-0.00035576780689173,0,75
"869",7,-0.0430831419375712,NA,-0.0328007592306526,0,75
"870",10,0.0284302544039627,NA,0.0210594952284346,0,75
"871",5,0.0352954616179936,NA,0.0358019121554744,0,75
"872",9,-0.0426813213019006,NA,-0.0439661633627149,0,75
"873",1,0.0869659046542672,NA,0.0807280713908369,0,75
"874",10,NA,-0.0144606820316673,NA,0,75
"875",6,0.0870753796523083,NA,0.0760138050631378,0,75
"876",10,0.000363309846953375,NA,NA,0,75
"877",2,NA,0.00469376988490805,NA,0,75
"878",10,NA,0.0504805432075827,NA,0,75
"879",7,NA,-0.000460058589690886,NA,0,75
"880",2,NA,0.00227998112447036,NA,0,75
"881",9,NA,0.00243217490105063,NA,0,75
"882",10,NA,NA,-0.00605123302464688,0,75
"883",8,NA,0.000569409039982449,NA,0,75
"884",7,-0.00187245319040114,NA,NA,0,75
"885",1,0.0531746076873257,NA,0.0268966864019688,0,75
"886",7,-0.0132993355343837,NA,-0.0107626262030918,0,75
"887",9,0.000247277794096518,NA,NA,0,75
"888",3,-0.0165171600790995,NA,-0.0136864709562217,0,75
"889",5,-0.000775150869355534,NA,-0.00207626186420862,0,75
"890",5,NA,-0.0112800710021832,NA,0,75
"891",10,NA,-0.0126790690688391,NA,0,75
"892",5,-0.068123057647053,NA,-0.0456829310819855,0,75
"893",2,NA,0.0305701382481508,NA,0,75
"894",5,NA,0.000399072168780182,NA,0,75
"895",4,NA,-0.051622444268352,NA,0,75
"896",5,NA,-0.0589147447766176,NA,0,75
"897",7,NA,-0.0682726835630856,NA,0,75
"898",8,NA,-0.0177686341654181,NA,0,75
"899",10,0.0076018408845151,NA,0.00880554972857411,0,75
"900",2,0.10356838492951,NA,0.103007202951271,0,75
"901",1,-0.000230074107976874,NA,-0.00269496895160964,0,75
"902",2,NA,NA,-0.00447243975023021,0,75
"903",8,NA,0.0398001398226731,NA,0,75
"904",2,NA,-0.00225027284097095,NA,0,75
"905",4,NA,NA,-0.00184132211771787,0,75
"906",2,NA,-0.0741597652583144,NA,0,75
"907",3,NA,-0.0303217556985284,NA,0,75
"908",4,NA,-0.138298227166757,NA,0,75
"909",5,NA,-0.00888782609383998,NA,0,75
"910",6,NA,-0.00748409711396126,NA,0,75
"911",8,NA,-0.000500582946719735,NA,0,75
"912",5,NA,-0.0055001102289009,NA,0,75
"913",9,NA,0.0204287741252523,NA,0,75
"914",6,0.0704812330213717,NA,0.0468039716040777,0,75
"915",8,NA,-0.0167817906902806,NA,0,75
"916",9,NA,-0.00232626834416385,NA,0,75
"917",5,-0.067820968028183,NA,-0.0597440065660568,0,75
