"","Source","Sink","Time","L_Edge_weight","O_Edge_weight","Cov_Edge_weight","Recovery","SampleSize"
"1037","sp3","sp41",7,NA,0.000975142980730787,NA,0,100
"1038","sp3","sp41",8,NA,0.000720034363023981,NA,0,100
"1039","sp3","sp41",10,NA,0.00025866338386793,NA,0,100
"1040","sp3","sp42",2,NA,-0.089505439060272,NA,0,100
"1041","sp3","sp42",3,NA,-0.00754357838182774,NA,0,100
"1042","sp3","sp42",4,NA,-0.00306582051810037,NA,0,100
"1043","sp3","sp42",5,NA,-0.00334457087731315,NA,0,100
"1044","sp3","sp42",6,NA,-0.0511463781196328,NA,0,100
"1045","sp3","sp42",8,NA,-0.00137144475980436,NA,0,100
"1046","sp3","sp42",9,NA,-0.00159252320319423,NA,0,100
"1047","sp3","sp42",10,NA,-0.0591479989176013,NA,0,100
"1048","sp3","sp44",6,NA,-0.000224277663915093,NA,0,100
"1049","sp3","sp46",3,-0.0259997577905568,NA,-0.0289293770559332,0,100
"1050","sp5","sp10",5,0.028504654791377,NA,0.0298461719083377,0,100
"1051","sp5","sp19",1,-0.00095123866330699,NA,-0.0012667172328836,0,100
"1052","sp5","sp23",1,-0.0154879943562422,NA,-0.0239406901949572,0,100
"1053","sp5","sp30",2,NA,-0.0230179888653024,NA,0,100
"1054","sp5","sp30",4,NA,-0.0232904853836878,NA,0,100
"1055","sp5","sp34",4,NA,0.00045666381886178,NA,0,100
"1056","sp6","sp18",4,NA,-0.0207738645670133,NA,0,100
"1057","sp6","sp25",8,NA,0.000228853913047721,NA,0,100
"1058","sp6","sp37",8,NA,0.00063348477977343,NA,0,100
"1059","sp6","sp46",6,-0.101009620248547,NA,-0.0999533285816455,0,100
"1060","sp6","sp47",5,NA,-0.0375240169358756,NA,0,100
"1061","sp6","sp47",8,NA,-0.0196849636987228,NA,0,100
"1062","sp6","sp50",3,NA,0.0309530959040769,NA,0,100
"1063","sp7","sp14",3,-0.0464355322206708,NA,-0.0422717498488174,0,100
"1064","sp7","sp18",7,-0.0243814993230342,NA,-0.0323259251132142,0,100
"1065","sp7","sp25",6,-0.0282306299521656,NA,-0.021579012089998,0,100
"1066","sp7","sp29",6,-0.00031498004407871,NA,-0.00028042223660802,0,100
"1067","sp7","sp43",4,-0.126177991901621,NA,-0.125238244807654,0,100
"1068","sp7","sp43",6,-0.0200072911677691,NA,-0.0227062851328662,0,100
"1069","sp7","sp47",8,-0.0464005386931695,NA,-0.0467681757539182,0,100
"1070","sp8","sp12",10,0.00158083559476034,NA,0.00206134760797991,0,100
"1071","sp8","sp14",7,0.00861754686603899,NA,0.00754751702343848,0,100
"1072","sp8","sp20",1,NA,0.00277855806777105,NA,0,100
"1073","sp8","sp23",9,NA,NA,-0.00838070409476407,0,100
"1074","sp8","sp24",4,NA,-0.00332455970690858,NA,0,100
"1075","sp8","sp24",6,NA,-0.000917957221188461,NA,0,100
"1076","sp8","sp24",8,NA,-0.000326211941740826,NA,0,100
"1077","sp8","sp29",10,NA,-0.00289045978207224,NA,0,100
"1078","sp8","sp30",7,-0.034050786814114,NA,-0.037917850805849,0,100
"1079","sp8","sp33",10,-0.0330743533959452,NA,-0.0408344710313091,0,100
"1080","sp8","sp34",7,NA,NA,-0.000366159767572072,0,100
"1081","sp8","sp40",4,NA,0.00053559264587556,NA,0,100
"1082","sp8","sp42",4,NA,0.0232270934209254,NA,0,100
"1083","sp8","sp42",6,NA,0.0134373305214684,NA,0,100
"1084","sp8","sp42",7,NA,0.0378200450666594,NA,0,100
"1085","sp8","sp42",8,NA,0.00773164845874403,NA,0,100
"1086","sp8","sp43",4,NA,-0.0230346171114122,NA,0,100
"1087","sp8","sp47",1,NA,0.00848443406093258,NA,0,100
"1088","sp8","sp47",7,NA,-0.00475735201794504,NA,0,100
"1089","sp9","sp16",4,-0.104660444606259,NA,-0.106082888607562,0,100
"1090","sp9","sp22",1,NA,-0.000336647978513302,NA,0,100
"1091","sp9","sp22",3,-0.000280420796656945,NA,NA,0,100
"1092","sp9","sp27",5,NA,0.00715628969555209,NA,0,100
"1093","sp9","sp28",3,-0.00355580134448541,NA,NA,0,100
"1094","sp9","sp34",1,NA,0.0225681155505191,NA,0,100
"1095","sp9","sp41",1,NA,-0.0687700359541156,NA,0,100
"1096","sp9","sp48",6,-0.0396542282848945,NA,-0.0439886681147576,0,100
"1097","sp10","sp11",9,NA,-0.0328482096047261,NA,0,100
"1098","sp10","sp27",9,NA,0.00182814455727842,NA,0,100
"1099","sp10","sp33",2,NA,-0.000267145681246442,NA,0,100
"1100","sp10","sp33",3,NA,-0.123452465203995,NA,0,100
"1101","sp10","sp33",7,NA,-0.000215346074943291,NA,0,100
"1102","sp10","sp33",8,NA,-0.000839616641973918,NA,0,100
"1103","sp10","sp35",8,NA,NA,-0.000530758965898437,0,100
"1104","sp10","sp37",3,NA,-0.000739195609765581,NA,0,100
"1105","sp10","sp38",2,NA,-0.0405332203826878,NA,0,100
"1106","sp10","sp38",3,NA,-0.0666886864196865,NA,0,100
"1107","sp10","sp38",5,NA,-0.0594938076209749,NA,0,100
"1108","sp10","sp38",6,NA,-0.078836305736584,NA,0,100
"1109","sp10","sp38",7,NA,-0.0348186073761337,NA,0,100
"1110","sp10","sp38",8,NA,-0.0125045586968438,NA,0,100
"1111","sp10","sp38",9,NA,-0.0429637744067207,NA,0,100
"1112","sp10","sp38",10,NA,-0.0450023367356816,NA,0,100
"1113","sp10","sp50",4,0.0401984191426515,NA,0.0456169059101237,0,100
"1114","sp11","sp17",1,-0.0018360994014927,NA,-0.00233619280849744,0,100
"1115","sp11","sp20",1,0.0642823431033496,NA,0.069849847466791,0,100
"1116","sp11","sp24",1,NA,NA,-0.000473446910659939,0,100
"1117","sp11","sp29",4,-0.0350203932781669,NA,-0.0385611432703927,0,100
"1118","sp11","sp38",9,NA,0.00108942797486013,NA,0,100
"1119","sp12","sp14",1,-0.0156568939366904,NA,-0.0230888227978712,0,100
"1120","sp12","sp18",4,-0.00299002315294533,NA,-0.00237513456631855,0,100
"1121","sp12","sp26",7,0.0185781560009607,NA,0.0290669889007009,0,100
"1122","sp12","sp29",7,-0.00113952257834771,NA,-0.00164737982672166,0,100
"1123","sp12","sp33",10,-0.06059404997098,NA,-0.0638726552621015,0,100
"1124","sp12","sp35",6,NA,NA,-0.000346530134146039,0,100
"1125","sp12","sp36",2,-0.0168400048984339,NA,-0.0103817418935482,0,100
"1126","sp12","sp38",5,-0.0184434601351651,NA,-0.0207747110815057,0,100
"1127","sp13","sp15",9,NA,NA,-0.00111607593202595,0,100
"1128","sp13","sp16",6,0.0127945266736768,NA,0.012290131460857,0,100
"1129","sp13","sp16",10,-0.0878922107678409,NA,-0.0848562435733561,0,100
"1130","sp13","sp18",9,NA,-0.0325994362341885,NA,0,100
"1131","sp13","sp19",2,0.0608848342411916,NA,0.0566453920251015,0,100
"1132","sp13","sp26",5,-0.024722487722624,NA,NA,0,100
"1133","sp13","sp29",2,NA,0.0323459762617257,NA,0,100
"1134","sp13","sp29",3,NA,0.0275425272216645,NA,0,100
"1135","sp13","sp29",5,NA,0.0277577716362191,NA,0,100
"1136","sp13","sp29",6,NA,0.094205956451732,NA,0,100
"1137","sp13","sp29",7,NA,0.010231512354008,NA,0,100
"1138","sp13","sp29",9,NA,0.0602657361963135,NA,0,100
"1139","sp13","sp29",10,NA,0.0189892294100435,NA,0,100
"1140","sp13","sp31",3,NA,-0.000521768072109243,NA,0,100
"1141","sp13","sp31",6,NA,-0.000347677470449791,NA,0,100
"1142","sp13","sp34",10,0.000981726968173639,NA,0.00119704960406545,0,100
"1143","sp13","sp36",7,-0.000240891892749183,NA,-0.000218344843025969,0,100
"1144","sp13","sp39",1,NA,-0.000551733015246985,NA,0,100
"1145","sp13","sp50",7,0.0708893242705159,NA,0.0690469805900553,0,100
"1146","sp14","sp20",8,-0.032932158245711,NA,-0.0321625491667523,0,100
"1147","sp14","sp22",10,-0.00955919320605031,NA,-0.0281196357049328,0,100
"1148","sp14","sp30",7,-0.000231347703833695,NA,-0.000226199656942022,0,100
"1149","sp14","sp34",5,0.00743418191280776,NA,0.0112004033467089,0,100
"1150","sp14","sp34",6,-0.0820702853888567,NA,-0.0855690048605028,0,100
"1151","sp15","sp22",8,NA,0.000689511141384598,NA,0,100
"1152","sp15","sp24",4,-0.00317319703710531,NA,-0.0147878256653442,0,100
"1153","sp15","sp27",4,NA,NA,0.000749909801418189,0,100
"1154","sp15","sp28",10,0.0161733181026738,NA,0.00676427144145935,0,100
"1155","sp15","sp30",3,NA,-0.016755810048403,NA,0,100
"1156","sp15","sp31",2,NA,-0.00130389365467586,NA,0,100
"1157","sp15","sp31",8,NA,-0.026162347640033,NA,0,100
"1158","sp15","sp32",2,NA,-0.0508049706963981,NA,0,100
"1159","sp15","sp32",5,-0.00892049213557063,NA,-0.00754157832264051,0,100
"1160","sp15","sp37",4,-0.044189758216118,NA,-0.0445468214945109,0,100
"1161","sp15","sp37",7,NA,-0.000546640880065329,NA,0,100
"1162","sp15","sp41",4,NA,NA,0.00027116803926231,0,100
"1163","sp15","sp45",2,NA,-0.0726426410659953,NA,0,100
"1164","sp15","sp45",3,NA,-0.172193027376141,NA,0,100
"1165","sp15","sp45",4,NA,-0.0353943534275005,NA,0,100
"1166","sp15","sp45",5,NA,-0.0865708328019704,NA,0,100
"1167","sp15","sp45",6,NA,-0.0775211230720455,NA,0,100
"1168","sp15","sp45",7,NA,-0.0965165571862606,NA,0,100
"1169","sp15","sp45",8,NA,-0.0291855083590113,NA,0,100
"1170","sp15","sp45",9,NA,-0.132389783299801,NA,0,100
"1171","sp15","sp45",10,0.00164651042444071,-0.122883891094242,0.00063554555439294,3,100
"1172","sp15","sp47",3,NA,0.0557271658572213,NA,0,100
"1173","sp15","sp47",7,NA,0.0321734635939045,NA,0,100
"1174","sp16","sp21",5,NA,-0.00162422711861021,NA,0,100
"1175","sp16","sp23",2,NA,0.00271974929509412,NA,0,100
"1176","sp16","sp23",8,NA,0.0308669161942282,NA,0,100
"1177","sp16","sp24",2,NA,-0.00647920824373468,NA,0,100
"1178","sp16","sp24",3,NA,-0.00757521378111931,NA,0,100
"1179","sp16","sp24",5,NA,-0.00344256596593762,NA,0,100
"1180","sp16","sp24",6,NA,-0.00384999349148456,NA,0,100
"1181","sp16","sp24",7,NA,-0.000833608642466471,NA,0,100
"1182","sp16","sp24",8,NA,-0.00115361513583157,NA,0,100
"1183","sp16","sp24",9,NA,-0.00466064658428145,NA,0,100
"1184","sp16","sp24",10,NA,-0.00100369007683213,NA,0,100
"1185","sp16","sp34",10,-0.0141603820185868,NA,-0.0178492106935985,0,100
"1186","sp16","sp37",5,-0.0658312322679914,NA,-0.0741999623555041,0,100
"1187","sp16","sp39",8,-0.0201924707307274,NA,-0.0172225820096031,0,100
"1188","sp16","sp41",3,NA,-0.000338860718596117,NA,0,100
"1189","sp16","sp42",2,NA,0.00715593614373924,NA,0,100
"1190","sp16","sp42",3,NA,0.000508031255064878,NA,0,100
"1191","sp16","sp42",4,NA,0.000212928589950136,NA,0,100
"1192","sp16","sp42",5,NA,0.000242523613452485,NA,0,100
"1193","sp16","sp42",6,NA,0.00174928950056293,NA,0,100
"1194","sp16","sp42",10,NA,0.003132068271523,NA,0,100
"1195","sp17","sp20",1,-0.0362413420080251,NA,-0.0424180684204493,0,100
"1196","sp17","sp20",10,-0.0331037170996355,NA,-0.0386101570683625,0,100
"1197","sp17","sp22",6,NA,NA,-0.00215162792400764,0,100
"1198","sp17","sp24",1,NA,NA,0.000287512488260932,0,100
"1199","sp17","sp26",2,-0.0464003663764203,NA,-0.0580170854910726,0,100
"1200","sp17","sp36",4,-0.00138296984489383,NA,-0.00681799862798227,0,100
"1201","sp17","sp40",3,0.0468125088450179,NA,0.0539746905001271,0,100
"1202","sp18","sp21",3,-0.0298156812392667,NA,-0.0168009334335628,0,100
"1203","sp18","sp22",2,-0.011696268275652,NA,NA,0,100
"1204","sp18","sp29",9,NA,-0.00151657868579951,NA,0,100
"1205","sp19","sp23",1,0.0779281009347944,NA,0.0671043509194137,0,100
"1206","sp19","sp23",9,-0.0172132410336353,NA,-0.0222840311264128,0,100
"1207","sp19","sp32",9,-0.0770689723083789,NA,-0.0762157989020313,0,100
"1208","sp19","sp44",8,NA,0.00753007883721202,NA,0,100
"1209","sp19","sp47",10,-0.00440931985209175,NA,-0.00702920568370479,0,100
"1210","sp20","sp23",2,NA,0.0197306316746623,NA,0,100
"1211","sp20","sp23",3,-0.074994942307652,NA,-0.075623830085888,0,100
"1212","sp20","sp23",9,NA,0.00643645545663109,NA,0,100
"1213","sp20","sp24",1,-0.00374270758238471,NA,-0.00859633818742078,0,100
"1214","sp20","sp31",7,-0.0103443137577526,NA,-0.0102947191487924,0,100
"1215","sp20","sp32",10,NA,-0.00709124710871961,NA,0,100
"1216","sp20","sp33",6,0.01077508512977,NA,0.0108552442996856,0,100
"1217","sp21","sp24",5,NA,0.000822507728515892,NA,0,100
"1218","sp21","sp36",2,NA,-0.00717686195048595,NA,0,100
"1219","sp21","sp40",1,-0.00990283271682424,-0.0193748938684191,-0.0124806564181659,3,100
"1220","sp21","sp48",1,NA,NA,-0.000258435598394699,0,100
"1221","sp22","sp23",4,NA,0.000210447866201181,NA,0,100
"1222","sp22","sp28",3,0.0993375201598537,NA,0.0661504009461676,0,100
"1223","sp22","sp28",9,NA,NA,0.00986173213371727,0,100
"1224","sp22","sp29",3,NA,0.000347489681236401,NA,0,100
"1225","sp22","sp31",1,-0.0300804477038573,NA,-0.0298681545220563,0,100
"1226","sp22","sp31",2,NA,-0.0450970560513973,NA,0,100
"1227","sp22","sp31",3,NA,-0.0183429084995781,NA,0,100
"1228","sp22","sp31",4,NA,-0.0117156365525749,NA,0,100
"1229","sp22","sp31",5,NA,-0.0274390682815006,NA,0,100
"1230","sp22","sp31",6,NA,-0.0339560588090864,NA,0,100
"1231","sp22","sp31",7,NA,-0.0288161577140114,NA,0,100
"1232","sp22","sp31",8,NA,-0.0342996290924081,NA,0,100
"1233","sp22","sp31",10,NA,-0.0736520905004074,NA,0,100
"1234","sp22","sp34",1,NA,-0.0188567124067705,NA,0,100
"1235","sp22","sp37",4,NA,-0.000245089863837595,NA,0,100
"1236","sp22","sp47",4,-0.0183132786169228,NA,-0.00925216576313631,0,100
"1237","sp22","sp48",4,NA,-0.0134526492873845,NA,0,100
"1238","sp22","sp48",5,NA,-0.0111516039764035,NA,0,100
"1239","sp22","sp48",7,NA,-0.0101571515048934,NA,0,100
"1240","sp23","sp27",6,NA,0.0400223633673636,NA,0,100
"1241","sp23","sp31",4,NA,-0.0232903257675332,NA,0,100
"1242","sp23","sp31",9,NA,-0.0149818635357187,NA,0,100
"1243","sp23","sp32",9,0.00104799213553558,NA,0.00134482406052832,0,100
"1244","sp23","sp35",10,-0.0424616440492876,NA,-0.0471958375305929,0,100
"1245","sp23","sp37",4,NA,-0.000487231124444822,NA,0,100
"1246","sp23","sp50",10,-0.0502477228870952,NA,-0.0635182276795568,0,100
"1247","sp24","sp25",8,NA,0.0231263502567657,NA,0,100
"1248","sp24","sp37",4,NA,NA,0.000522892982310456,0,100
"1249","sp24","sp39",4,NA,-0.00112161202609928,NA,0,100
"1250","sp24","sp39",7,NA,-0.00057201601453129,NA,0,100
"1251","sp24","sp39",8,NA,-0.00122131043431595,NA,0,100
"1252","sp24","sp39",10,NA,-0.000576091487546805,NA,0,100
"1253","sp24","sp41",3,NA,0.0578200447419139,NA,0,100
"1254","sp24","sp41",4,-0.0197590090099805,0.0268572820205185,-0.0231016185886821,3,100
"1255","sp24","sp41",5,NA,0.00416932673941012,NA,0,100
"1256","sp24","sp41",6,NA,0.0090473832368988,NA,0,100
"1257","sp24","sp41",7,NA,0.0656564327043521,NA,0,100
"1258","sp24","sp41",8,NA,0.0288288625575289,NA,0,100
"1259","sp24","sp41",10,NA,0.0176876041448132,NA,0,100
"1260","sp24","sp42",2,NA,-0.123311256893344,NA,0,100
"1261","sp24","sp42",3,NA,-0.0866857333592354,NA,0,100
"1262","sp24","sp42",4,NA,-0.18558214802158,NA,0,100
"1263","sp24","sp42",5,NA,-0.0910822073986952,NA,0,100
"1264","sp24","sp42",6,NA,-0.0884119412622807,NA,0,100
"1265","sp24","sp42",8,NA,-0.0549101466763279,NA,0,100
"1266","sp24","sp42",9,NA,-0.0448450435732164,NA,0,100
"1267","sp24","sp42",10,NA,-0.0440683304967263,NA,0,100
"1268","sp24","sp44",4,NA,-0.0395203683345698,NA,0,100
"1269","sp24","sp44",6,NA,-0.00257854263460877,NA,0,100
"1270","sp24","sp46",5,-0.00414980865908293,NA,NA,0,100
"1271","sp24","sp47",8,NA,-0.000268862865676326,NA,0,100
"1272","sp25","sp29",6,0.0141028594952388,NA,0.0163898895627421,0,100
"1273","sp25","sp33",9,-0.00299527296135854,NA,NA,0,100
"1274","sp25","sp35",3,-0.0150965618909781,NA,-0.0152824951233541,0,100
"1275","sp25","sp37",8,NA,0.000486911619854185,NA,0,100
"1276","sp25","sp39",1,NA,-0.016991958544992,NA,0,100
"1277","sp25","sp41",8,NA,0.00051228278126178,NA,0,100
"1278","sp25","sp42",8,NA,-0.000975741675645649,NA,0,100
"1279","sp25","sp43",6,0.000446852459676498,NA,0.000388492383529673,0,100
"1280","sp25","sp46",2,-0.0134708725035905,NA,-0.00973339452322147,0,100
"1281","sp25","sp47",8,NA,-0.0151303359880943,NA,0,100
"1282","sp26","sp28",7,-0.0043774983780471,NA,-0.00435697482266389,0,100
"1283","sp26","sp28",10,-0.00286034858956463,NA,-0.00327930979465064,0,100
"1284","sp26","sp29",7,-0.0777975537987206,NA,-0.0717050216737434,0,100
"1285","sp26","sp36",3,0.024530669765413,NA,0.0300133100608572,0,100
"1286","sp26","sp45",10,-0.0280965895721643,NA,-0.034902520264906,0,100
"1287","sp26","sp46",2,NA,-0.012586437956975,NA,0,100
"1288","sp26","sp46",5,NA,-0.0075847066560098,NA,0,100
"1289","sp26","sp46",9,NA,-0.00604677979417517,NA,0,100
"1290","sp26","sp47",10,NA,NA,-0.0103957523989275,0,100
"1291","sp27","sp28",5,NA,-0.0192979868941431,NA,0,100
"1292","sp27","sp40",6,NA,NA,0.00165118548580745,0,100
"1293","sp27","sp44",3,NA,-0.0202125364210076,NA,0,100
"1294","sp27","sp45",1,-0.0233187196913837,NA,-0.0273682649289184,0,100
"1295","sp28","sp29",7,0.071368351351881,NA,0.0768761015260404,0,100
"1296","sp28","sp32",5,0.0114222868678882,NA,0.00587378316928537,0,100
"1297","sp28","sp45",10,0.129062476217211,NA,0.118882062029702,0,100
"1298","sp28","sp48",2,0.0690520780868095,NA,0.0599426346598753,0,100
"1299","sp28","sp48",7,-0.0383739178543199,NA,-0.0456514538646116,0,100
"1300","sp29","sp30",2,-0.0756971416321611,NA,-0.074949087906304,0,100
"1301","sp29","sp31",3,NA,-0.0244864486508882,NA,0,100
"1302","sp29","sp31",6,NA,-0.00477638878188307,NA,0,100
"1303","sp29","sp31",7,NA,-0.0039881677938139,NA,0,100
"1304","sp29","sp32",1,NA,-0.00663643533032204,NA,0,100
"1305","sp29","sp34",9,-0.0492114233501781,NA,-0.0418838887617737,0,100
"1306","sp29","sp36",5,-0.0057072332117099,NA,-0.0189629231075614,0,100
"1307","sp29","sp36",9,-0.00504391845960561,NA,NA,0,100
"1308","sp29","sp48",7,-0.00215921651728063,NA,-0.00277389547431024,0,100
"1309","sp29","sp50",9,-0.0138335610285009,NA,-0.0133613297931533,0,100
"1310","sp30","sp34",4,NA,-0.0254223088954861,NA,0,100
"1311","sp30","sp34",6,NA,-0.0111291369577774,NA,0,100
"1312","sp30","sp34",7,NA,NA,0.0122175122474073,0,100
"1313","sp30","sp39",3,-0.0321365878757637,NA,-0.0213177710267062,0,100
"1314","sp30","sp40",4,NA,0.00236757158020907,NA,0,100
"1315","sp30","sp40",6,NA,0.00087909769924016,NA,0,100
"1316","sp30","sp44",5,NA,-0.0299442622352847,NA,0,100
"1317","sp30","sp45",3,NA,0.00223217839517453,NA,0,100
"1318","sp30","sp47",3,NA,-0.000722404254959006,NA,0,100
"1319","sp30","sp50",9,NA,NA,-0.0065344457255936,0,100
"1320","sp31","sp37",4,NA,0.0271241655909263,NA,0,100
"1321","sp31","sp44",9,NA,-0.00945472431977595,NA,0,100
"1322","sp31","sp45",8,NA,0.000586704104767296,NA,0,100
"1323","sp31","sp47",9,NA,-0.00785687632982163,NA,0,100
"1324","sp31","sp48",5,NA,0.00023667092633178,NA,0,100
"1325","sp31","sp48",7,NA,0.000224881384016687,NA,0,100
"1326","sp32","sp45",2,NA,0.00284518414219283,NA,0,100
"1327","sp32","sp47",5,-0.0148439252499409,NA,-0.0109154763587135,0,100
"1328","sp33","sp38",2,NA,0.00854918074241278,NA,0,100
"1329","sp33","sp38",3,NA,0.00841990107712762,NA,0,100
"1330","sp33","sp38",4,NA,0.0726235129371162,NA,0,100
"1331","sp33","sp38",7,NA,0.00804970678054456,NA,0,100
"1332","sp33","sp38",8,NA,0.0873851259360749,NA,0,100
"1333","sp33","sp38",10,NA,0.00528902882147651,NA,0,100
"1334","sp34","sp37",3,-0.0536616279776643,NA,-0.0416411907758174,0,100
"1335","sp34","sp39",1,NA,-0.00416379439676654,NA,0,100
"1336","sp34","sp40",2,NA,-0.0455978348991717,NA,0,100
"1337","sp34","sp40",3,NA,-0.0145126308472739,NA,0,100
"1338","sp34","sp40",4,NA,-0.120749420086034,NA,0,100
"1339","sp34","sp40",6,NA,-0.102229712653444,NA,0,100
"1340","sp34","sp40",7,NA,-0.00686888759447446,NA,0,100
"1341","sp34","sp40",9,NA,-0.0666654754542102,NA,0,100
"1342","sp34","sp40",10,NA,-0.0236748279194521,NA,0,100
"1343","sp34","sp41",1,NA,-0.00122774814012042,NA,0,100
"1344","sp34","sp43",4,NA,0.00280762215749017,NA,0,100
"1345","sp34","sp43",9,NA,0.000922505088667692,NA,0,100
"1346","sp34","sp50",9,0.000537793714862386,NA,0.000443122078250778,0,100
"1347","sp35","sp44",10,NA,-0.0116654048818222,NA,0,100
"1348","sp35","sp50",10,0.00168297844436622,NA,0.00236925277488923,0,100
"1349","sp36","sp50",7,-0.00431009616049222,NA,-0.00400086705132333,0,100
"1350","sp37","sp38",3,NA,0.0143271334208666,NA,0,100
"1351","sp37","sp47",7,NA,-0.0221135662862133,NA,0,100
"1352","sp37","sp47",8,NA,-0.0418819037597896,NA,0,100
"1353","sp38","sp42",9,-0.00683863541804164,NA,-0.00780478087982822,0,100
"1354","sp38","sp45",7,-0.0140197281908353,NA,-0.0172535038914645,0,100
"1355","sp38","sp50",9,NA,NA,-0.00760556414820073,0,100
"1356","sp39","sp41",4,NA,-0.0541473895992689,NA,0,100
"1357","sp39","sp41",6,NA,-0.020970498871708,NA,0,100
"1358","sp39","sp41",7,NA,-0.0113392779938392,NA,0,100
"1359","sp39","sp41",8,NA,-0.0551344958475188,NA,0,100
"1360","sp39","sp41",10,NA,-0.0422148227297028,NA,0,100
"1361","sp40","sp43",4,NA,-0.0301474465845959,NA,0,100
"1362","sp40","sp43",9,NA,-0.0179260002171577,NA,0,100
"1363","sp40","sp48",1,0.0221848280204874,NA,0.0262616842711584,0,100
"1364","sp41","sp42",3,NA,-0.0038776978111635,NA,0,100
"1365","sp41","sp42",4,NA,-0.00384415888911816,NA,0,100
"1366","sp41","sp42",5,NA,-0.000293722820858252,NA,0,100
"1367","sp41","sp42",6,NA,-0.000618062550585608,NA,0,100
"1368","sp41","sp42",8,NA,-0.00121634076914545,NA,0,100
"1369","sp41","sp42",10,NA,-0.000601385684645866,NA,0,100
"1370","sp41","sp44",4,NA,-0.00081862709777933,NA,0,100
"1371","sp42","sp43",4,NA,-0.000412647233201166,NA,0,100
"1372","sp42","sp44",4,NA,0.00565666232042744,NA,0,100
"1373","sp43","sp48",10,-0.0200859869375823,NA,-0.0238543213800409,0,100
"1374","sp45","sp47",3,NA,-0.00742387119998729,NA,0,100
"1375","sp45","sp47",7,NA,-0.00238586101754498,NA,0,100
"1376","sp45","sp47",10,NA,NA,0.000286762292666568,0,100
